PageTitle;PageID;RevisionID;Time(calendar);Time(milliseconds);InteractionType;WordCount;IsAnonymous;ActiveUser;TargetAuthor;UndoTarget;RedoTarget
"George W. Bush";3414021;8575182;2003-04-12T14:32:49Z;1050137496000;DELETED;1;1;"24.194.103.51";"Minesweeper";"Minesweeper";""
"George W. Bush";3414021;8575184;2003-04-14T17:22:41Z;1050150769000;DELETED;1;0;"DavidLevinson";"24.194.103.51";"24.194.103.51";""
"George W. Bush";3414021;8575184;2003-04-14T17:22:41Z;1050150769000;RESTORED;1;0;"DavidLevinson";"Minesweeper";"24.194.103.51";"Minesweeper"
"George W. Bush";3414021;8575186;2003-04-14T17:24:24Z;1050333761000;DELETED;5;1;"136.152.193.194";"67.119.25.241";"67.119.25.241";""
"George W. Bush";3414021;8575186;2003-04-14T17:24:24Z;1050333761000;DELETED;2;1;"136.152.193.194";"209.86.240.99";"209.86.240.99";""
"George W. Bush";3414021;8575188;2003-04-16T00:27:16Z;1050333864000;RESTORED;5;0;"JohnOwens";"67.119.25.241";"136.152.193.194";"67.119.25.241"
"George W. Bush";3414021;8575188;2003-04-16T00:27:16Z;1050333864000;RESTORED;2;0;"JohnOwens";"209.86.240.99";"136.152.193.194";"209.86.240.99"
"George W. Bush";3414021;8575190;2003-04-16T00:29:10Z;1050445636000;ADDED;20;1;"138.88.128.197";;;
"George W. Bush";3414021;8575192;2003-04-18T12:59:28Z;1050445750000;DELETED;20;0;"JohnOwens";"138.88.128.197";"138.88.128.197";""
"George W. Bush";3414021;8575194;2003-04-18T18:10:46Z;1050663568000;ADDED;16;1;"80.221.239.64";;;
"George W. Bush";3414021;8575196;2003-04-18T21:10:57Z;1050682246000;DELETED;16;0;"TUF-KAT";"80.221.239.64";"80.221.239.64";""
"George W. Bush";3414021;8575198;2003-04-22T01:45:51Z;1050693057000;ADDED;1;0;"MartinHarper";;;
"George W. Bush";3414021;8575198;2003-04-22T01:45:51Z;1050693057000;DELETED;1;0;"MartinHarper";"216.229.90.232";"216.229.90.232";""
"George W. Bush";3414021;8575200;2003-05-01T03:37:58Z;1050968751000;ADDED;3;0;"CatherineMunro";;;
"George W. Bush";3414021;8575204;2003-05-01T05:41:42Z;1051759047000;ADDED;825;0;"Vzbs34";;;
"George W. Bush";3414021;8575204;2003-05-01T05:41:42Z;1051759047000;DELETED;15;0;"Vzbs34";"195.186.199.52";"195.186.199.52";""
"George W. Bush";3414021;8575204;2003-05-01T05:41:42Z;1051759047000;DELETED;306;0;"Vzbs34";"Soulpatch";"Soulpatch";""
"George W. Bush";3414021;8575204;2003-05-01T05:41:42Z;1051759047000;DELETED;30;0;"Vzbs34";"142.177.108.15";"142.177.108.15";""
"George W. Bush";3414021;8575204;2003-05-01T05:41:42Z;1051759047000;DELETED;80;0;"Vzbs34";"216.229.90.232";"216.229.90.232";""
"George W. Bush";3414021;8575204;2003-05-01T05:41:42Z;1051759047000;DELETED;5;0;"Vzbs34";"Islandboy99";"Islandboy99";""
"George W. Bush";3414021;8575204;2003-05-01T05:41:42Z;1051759047000;DELETED;5;0;"Vzbs34";"Sjc";"Sjc";""
"George W. Bush";3414021;8575204;2003-05-01T05:41:42Z;1051759047000;DELETED;41;0;"Vzbs34";"Ryguasu";"Ryguasu";""
"George W. Bush";3414021;8575204;2003-05-01T05:41:42Z;1051759047000;DELETED;23;0;"Vzbs34";"216.192.151.153";"216.192.151.153";""
"George W. Bush";3414021;8575204;2003-05-01T05:41:42Z;1051759047000;DELETED;8;0;"Vzbs34";"Ed Poor";"Ed Poor";""
"George W. Bush";3414021;8575204;2003-05-01T05:41:42Z;1051759047000;DELETED;3;0;"Vzbs34";"Tubby";"Tubby";""
"George W. Bush";3414021;8575204;2003-05-01T05:41:42Z;1051759047000;DELETED;36;0;"Vzbs34";"Lir";"Lir";""
"George W. Bush";3414021;8575204;2003-05-01T05:41:42Z;1051759047000;DELETED;1;0;"Vzbs34";"Khendon";"Khendon";""
"George W. Bush";3414021;8575206;2003-05-02T08:36:34Z;1051760502000;ADDED;1;0;"JohnOwens";;;
"George W. Bush";3414021;8575206;2003-05-02T08:36:34Z;1051760502000;DELETED;1;0;"JohnOwens";"Vzbs34";"Vzbs34";""
"George W. Bush";3414021;8575208;2003-05-03T00:06:03Z;1051857394000;ADDED;5;0;"Minesweeper";;;
"George W. Bush";3414021;8575210;2003-05-03T00:21:33Z;1051913163000;ADDED;82;0;"Vzbs34";;;
"George W. Bush";3414021;8575212;2003-05-03T00:25:44Z;1051914093000;ADDED;6;0;"JohnOwens";;;
"George W. Bush";3414021;8575212;2003-05-03T00:25:44Z;1051914093000;DELETED;2;0;"JohnOwens";"Vzbs34";"Vzbs34";""
"George W. Bush";3414021;8575214;2003-05-03T00:51:49Z;1051914344000;ADDED;5;0;"Minesweeper";;;
"George W. Bush";3414021;8575214;2003-05-03T00:51:49Z;1051914344000;DELETED;1;0;"Minesweeper";"Danny";"Danny";""
"George W. Bush";3414021;8575214;2003-05-03T00:51:49Z;1051914344000;DELETED;1;0;"Minesweeper";"Spiff~enwiki";"Spiff~enwiki";""
"George W. Bush";3414021;8575216;2003-05-03T05:10:12Z;1051915909000;ADDED;3;0;"Hephaestos";;;
"George W. Bush";3414021;8575218;2003-05-03T05:19:45Z;1051931412000;ADDED;68;0;"Vzbs34";;;
"George W. Bush";3414021;8575220;2003-05-03T15:46:11Z;1051931985000;ADDED;1;0;"Hephaestos";;;
"George W. Bush";3414021;8575222;2003-05-03T15:51:10Z;1051969571000;ADDED;5;1;"211.110.6.218";;;
"George W. Bush";3414021;8575222;2003-05-03T15:51:10Z;1051969571000;DELETED;2;1;"211.110.6.218";"Aristotle~enwiki";"Aristotle~enwiki";""
"George W. Bush";3414021;8575222;2003-05-03T15:51:10Z;1051969571000;DELETED;1;1;"211.110.6.218";"Ed Poor";"Ed Poor";""
"George W. Bush";3414021;8575224;2003-05-04T03:04:06Z;1051969870000;DELETED;5;0;"TUF-KAT";"211.110.6.218";"211.110.6.218";""
"George W. Bush";3414021;8575224;2003-05-04T03:04:06Z;1051969870000;RESTORED;2;0;"TUF-KAT";"Aristotle~enwiki";"211.110.6.218";"Aristotle~enwiki"
"George W. Bush";3414021;8575224;2003-05-04T03:04:06Z;1051969870000;RESTORED;1;0;"TUF-KAT";"Ed Poor";"211.110.6.218";"Ed Poor"
"George W. Bush";3414021;8575226;2003-05-04T06:57:51Z;1052010246000;ADDED;27;0;"Hephaestos";;;
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;ADDED;14;1;"203.59.48.208";;;
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;23;1;"203.59.48.208";"128.148.115.157";"128.148.115.157";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;3;1;"203.59.48.208";"CatherineMunro";"CatherineMunro";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;1;1;"203.59.48.208";"Wesley";"Wesley";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;4;1;"203.59.48.208";"Vicki Rosenzweig";"Vicki Rosenzweig";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;1;1;"203.59.48.208";"Olivier";"Olivier";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;151;1;"203.59.48.208";"128.32.172.179";"128.32.172.179";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;3;1;"203.59.48.208";"Vera Cruz";"Vera Cruz";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;96;1;"203.59.48.208";"192.215.101.254";"192.215.101.254";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;427;1;"203.59.48.208";"The Cunctator";"The Cunctator";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;5;1;"203.59.48.208";"Modemac";"Modemac";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;3;1;"203.59.48.208";"Dietary Fiber";"Dietary Fiber";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;7;1;"203.59.48.208";"206.28.72.1";"206.28.72.1";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;2;1;"203.59.48.208";"Minesweeper";"Paul A";"Wanli2"
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;23;1;"203.59.48.208";"Bryan Derksen";"Bryan Derksen";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;1;1;"203.59.48.208";"129.186.80.133";"129.186.80.133";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;35;1;"203.59.48.208";"216.192.146.11";"216.192.146.11";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;5;1;"203.59.48.208";"Two halves";"Two halves";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;31;1;"203.59.48.208";"Zoe";"Zoe";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;10;1;"203.59.48.208";"Snoyes";"Snoyes";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;5;1;"203.59.48.208";"The Anome";"The Anome";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;3;1;"203.59.48.208";"65.164.176.xxx";"65.164.176.xxx";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;4;1;"203.59.48.208";"Rmhermen";"Rmhermen";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;14;1;"203.59.48.208";"210.49.193.178";"210.49.193.178";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;3;1;"203.59.48.208";"BryceHarrington";"BryceHarrington";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;5;1;"203.59.48.208";"67.119.25.241";"JohnOwens";"136.152.193.194"
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;12;1;"203.59.48.208";"212.198.0.93";"212.198.0.93";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;63;1;"203.59.48.208";"216.229.90.120";"216.229.90.120";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;1;1;"203.59.48.208";"Gianfranco";"Gianfranco";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;21;1;"203.59.48.208";"207.172.11.150";"207.172.11.150";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;42;1;"203.59.48.208";"Arno";"Arno";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;3;1;"203.59.48.208";"129.44.189.113";"129.44.189.113";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;2;1;"203.59.48.208";"Aristotle~enwiki";"The ansible";"151.188.17.xxx"
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;7;1;"203.59.48.208";"136.152.197.76";"136.152.197.76";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;1;1;"203.59.48.208";"139.20.140.49";"139.20.140.49";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;7;1;"203.59.48.208";"216.192.142.148";"216.192.142.148";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;6;1;"203.59.48.208";"Conversion script";"Conversion script";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;15;1;"203.59.48.208";"Isis~enwiki";"Isis~enwiki";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;10;1;"203.59.48.208";"Danny";"Danny";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;1;1;"203.59.48.208";"Jeejee";"Jeejee";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;1048;1;"203.59.48.208";"Soulpatch";"Soulpatch";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;1;1;"203.59.48.208";"Aristotle~enwiki";"Soulpatch";"207.172.11.150"
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;1;1;"203.59.48.208";"Tannin";"Paul A";"Wanli2"
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;175;1;"203.59.48.208";"Aristotle~enwiki";"Aristotle~enwiki";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;10;1;"203.59.48.208";"Ryan Cable";"Ryan Cable";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;2;1;"203.59.48.208";"Islandboy99";"Islandboy99";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;2;1;"203.59.48.208";"Stormwriter";"Stormwriter";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;3;1;"203.59.48.208";"Susan Mason";"Susan Mason";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;1;1;"203.59.48.208";"Ed Poor";"TUF-KAT";"211.110.6.218"
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;9;1;"203.59.48.208";"209.86.249.113";"209.86.249.113";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;1;1;"203.59.48.208";"217.168.172.202";"217.168.172.202";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;3;1;"203.59.48.208";"213.18.146.141";"213.18.146.141";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;29;1;"203.59.48.208";"204.249.174.32";"204.249.174.32";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;6;1;"203.59.48.208";"Verloren";"Verloren";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;104;1;"203.59.48.208";"DanKeshet";"DanKeshet";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;38;1;"203.59.48.208";"Mav";"Mav";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;33;1;"203.59.48.208";"Hephaestos";"Hephaestos";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;9;1;"203.59.48.208";"144.132.75.xxx";"144.132.75.xxx";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;72;1;"203.59.48.208";"216.192.138.25";"216.192.138.25";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;2;1;"203.59.48.208";"RobLa";"RobLa";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;1;1;"203.59.48.208";"Nairobiny";"Nairobiny";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;2;1;"203.59.48.208";"Aristotle~enwiki";"TUF-KAT";"211.110.6.218"
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;24;1;"203.59.48.208";"LenBudney";"LenBudney";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;3;1;"203.59.48.208";"24.130.213.242";"24.130.213.242";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;11;1;"203.59.48.208";"Tarquin";"Tarquin";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;11;1;"203.59.48.208";"64.26.98.90";"64.26.98.90";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;11;1;"203.59.48.208";"Ram-Man";"Ram-Man";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;254;1;"203.59.48.208";"142.177.108.15";"142.177.108.15";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;39;1;"203.59.48.208";"128.193.88.195";"128.193.88.195";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;270;1;"203.59.48.208";"216.229.90.232";"216.229.90.232";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;10;1;"203.59.48.208";"Ed Poor";"Ed Poor";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;96;1;"203.59.48.208";"Lir";"Lir";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;19;1;"203.59.48.208";"-- April";"-- April";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;1;1;"203.59.48.208";"MartinHarper";"MartinHarper";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;1;1;"203.59.48.208";"207.172.11.147";"207.172.11.147";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;33;1;"203.59.48.208";"216.192.142.129";"216.192.142.129";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;18;1;"203.59.48.208";"208.144.114.xxx";"208.144.114.xxx";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;60;1;"203.59.48.208";"Sjc";"Sjc";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;45;1;"203.59.48.208";"66.35.239.94";"66.35.239.94";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;5;1;"203.59.48.208";"Andrew Blair";"Andrew Blair";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;5;1;"203.59.48.208";"Kwertii";"Kwertii";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;12;1;"203.59.48.208";"Tubby";"Tubby";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;7;1;"203.59.48.208";"JohnOwens";"JohnOwens";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;2;1;"203.59.48.208";"Brion VIBBER";"Brion VIBBER";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;2;1;"203.59.48.208";"Theanthrope";"Theanthrope";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;972;1;"203.59.48.208";"Vzbs34";"Vzbs34";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;1;1;"203.59.48.208";"67.119.25.241";"67.119.25.241";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;3;1;"203.59.48.208";"Chuck SMITH";"Chuck SMITH";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;9;1;"203.59.48.208";"Liftarn";"Liftarn";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;63;1;"203.59.48.208";"Minesweeper";"Minesweeper";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;2;1;"203.59.48.208";"BrianHansen~enwiki";"BrianHansen~enwiki";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;2;1;"203.59.48.208";"209.86.240.99";"JohnOwens";"136.152.193.194"
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;53;1;"203.59.48.208";"216.192.143.2";"216.192.143.2";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;1;1;"203.59.48.208";"Minesweeper";"DavidLevinson";"24.194.103.51"
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;1;1;"203.59.48.208";"66.72.60.185";"66.72.60.185";""
"George W. Bush";3414021;8575228;2003-05-04T06:59:36Z;1052024271000;DELETED;1;1;"203.59.48.208";"AxelBoldt";"AxelBoldt";""
"George W. Bush";3414021;8575230;2003-05-04T12:22:52Z;1052024376000;DELETED;14;0;"Tannin";"203.59.48.208";"203.59.48.208";""
"George W. Bush";3414021;8575230;2003-05-04T12:22:52Z;1052024376000;RESTORED;1;0;"Tannin";"AxelBoldt";"203.59.48.208";"AxelBoldt"
"George W. Bush";3414021;8575230;2003-05-04T12:22:52Z;1052024376000;RESTORED;3;0;"Tannin";"129.44.189.113";"203.59.48.208";"129.44.189.113"
"George W. Bush";3414021;8575230;2003-05-04T12:22:52Z;1052024376000;RESTORED;21;0;"Tannin";"207.172.11.150";"203.59.48.208";"207.172.11.150"
"George W. Bush";3414021;8575230;2003-05-04T12:22:52Z;1052024376000;RESTORED;2;0;"Tannin";"Stormwriter";"203.59.48.208";"Stormwriter"
"George W. Bush";3414021;8575230;2003-05-04T12:22:52Z;1052024376000;RESTORED;10;0;"Tannin";"Snoyes";"203.59.48.208";"Snoyes"
"George W. Bush";3414021;8575230;2003-05-04T12:22:52Z;1052024376000;RESTORED;4;0;"Tannin";"Vicki Rosenzweig";"203.59.48.208";"Vicki Rosenzweig"
"George W. Bush";3414021;8575230;2003-05-04T12:22:52Z;1052024376000;RESTORED;2;0;"Tannin";"Brion VIBBER";"203.59.48.208";"Brion VIBBER"
"George W. Bush";3414021;8575230;2003-05-04T12:22:52Z;1052024376000;RESTORED;972;0;"Tannin";"Vzbs34";"203.59.48.208";"Vzbs34"
"George W. Bush";3414021;8575230;2003-05-04T12:22:52Z;1052024376000;RESTORED;7;0;"Tannin";"136.152.197.76";"203.59.48.208";"136.152.197.76"
"George W. Bush";3414021;8575230;2003-05-04T12:22:52Z;1052024376000;RESTORED;11;0;"Tannin";"Ram-Man";"203.59.48.208";"Ram-Man"
"George W. Bush";3414021;8575230;2003-05-04T12:22:52Z;1052024376000;RESTORED;1;0;"Tannin";"217.168.172.202";"203.59.48.208";"217.168.172.202"
"George W. Bush";3414021;8575230;2003-05-04T12:22:52Z;1052024376000;RESTORED;6;0;"Tannin";"Verloren";"203.59.48.208";"Verloren"
"George W. Bush";3414021;8575230;2003-05-04T12:22:52Z;1052024376000;RESTORED;60;0;"Tannin";"Sjc";"203.59.48.208";"Sjc"
"George W. Bush";3414021;8575230;2003-05-04T12:22:52Z;1052024376000;RESTORED;24;0;"Tannin";"LenBudney";"203.59.48.208";"LenBudney"
"George W. Bush";3414021;8575230;2003-05-04T12:22:52Z;1052024376000;RESTORED;5;0;"Tannin";"Modemac";"203.59.48.208";"Modemac"
"George W. Bush";3414021;8575230;2003-05-04T12:22:52Z;1052024376000;RESTORED;12;0;"Tannin";"212.198.0.93";"203.59.48.208";"212.198.0.93"
"George W. Bush";3414021;8575230;2003-05-04T12:22:52Z;1052024376000;RESTORED;10;0;"Tannin";"Danny";"203.59.48.208";"Danny"
"George W. Bush";3414021;8575230;2003-05-04T12:22:52Z;1052024376000;RESTORED;3;0;"Tannin";"Dietary Fiber";"203.59.48.208";"Dietary Fiber"
"George W. Bush";3414021;8575230;2003-05-04T12:22:52Z;1052024376000;RESTORED;11;0;"Tannin";"64.26.98.90";"203.59.48.208";"64.26.98.90"
"George W. Bush";3414021;8575230;2003-05-04T12:22:52Z;1052024376000;RESTORED;9;0;"Tannin";"209.86.249.113";"203.59.48.208";"209.86.249.113"
"George W. Bush";3414021;8575230;2003-05-04T12:22:52Z;1052024376000;RESTORED;5;0;"Tannin";"Two halves";"203.59.48.208";"Two halves"
"George W. Bush";3414021;8575230;2003-05-04T12:22:52Z;1052024376000;RESTORED;3;0;"Tannin";"Vera Cruz";"203.59.48.208";"Vera Cruz"
"George W. Bush";3414021;8575230;2003-05-04T12:22:52Z;1052024376000;RESTORED;23;0;"Tannin";"128.148.115.157";"203.59.48.208";"128.148.115.157"
"George W. Bush";3414021;8575230;2003-05-04T12:22:52Z;1052024376000;RESTORED;15;0;"Tannin";"Isis~enwiki";"203.59.48.208";"Isis~enwiki"
"George W. Bush";3414021;8575230;2003-05-04T12:22:52Z;1052024376000;RESTORED;1;0;"Tannin";"Olivier";"203.59.48.208";"Olivier"
"George W. Bush";3414021;8575230;2003-05-04T12:22:52Z;1052024376000;RESTORED;1;0;"Tannin";"207.172.11.147";"203.59.48.208";"207.172.11.147"
"George W. Bush";3414021;8575230;2003-05-04T12:22:52Z;1052024376000;RESTORED;1048;0;"Tannin";"Soulpatch";"203.59.48.208";"Soulpatch"
"George W. Bush";3414021;8575230;2003-05-04T12:22:52Z;1052024376000;RESTORED;2;0;"Tannin";"209.86.240.99";"203.59.48.208";"JohnOwens"
"George W. Bush";3414021;8575230;2003-05-04T12:22:52Z;1052024376000;RESTORED;2;0;"Tannin";"Islandboy99";"203.59.48.208";"Islandboy99"
"George W. Bush";3414021;8575230;2003-05-04T12:22:52Z;1052024376000;RESTORED;35;0;"Tannin";"216.192.146.11";"203.59.48.208";"216.192.146.11"
